entity_id,business_name,business_address,country,business_name_clean,business_address_clean,country_clean,name_core,address_clean,address_numbers,name_tokens,address_tokens,name_length,address_length,name_word_count,address_word_count,name_first_char,name_missing,address_missing,country_missing
S1-995135794,Empire Society,"IN, Larwill, 780 700",US,empire society,in larwill 780 700,us,empire society,in larwill 780 700,780 700,empire society,700 780 in larwill,14,18,2,4,e,0,0,0
S1-796794939,Prabhu Foundation,"Plot No- 2935, Khata No.1345/1519 Arei, Bhadrak, Orissa",India,prabhu foundation,plot no 2935 khata no 1345 1519 arei bhadrak orissa,india,prabhu foundation,plot no 2935 khata no 1345 1519 arei bhadrak orissa,2935 1345 1519,foundation prabhu,1345 1519 2935 arei bhadrak khata no no orissa plot,17,51,2,10,p,0,0,0
S1-144848940,Community Council,"30 Cliftondale Road, Acton, ME",US,community council,30 cliftondale road acton me,us,community council,30 cliftondale road acton me,30,community council,30 acton cliftondale me road,17,28,2,5,c,0,0,0
S1-135958603,Golden Om Properties Pvt Ltd,"N-108, South Avenue Lane W-17S, Sainik Farms, New Delhi, Delhi",India,golden om properties pvt ltd,n 108 south avenue lane w 17s sainik farms new delhi delhi,india,golden om properties,n 108 south avenue lane w 17s sainik farms new delhi delhi,108 17,golden ltd om properties pvt,108 17s avenue delhi delhi farms lane n new sainik south w,28,58,5,12,g,0,0,0
S1-721264108,Green Tech LLP,"C/O Jhunjhunu House, Ward, No. 24, Ambedakar Nagar, Churu, Rajasthan",India,green tech llp,c o jhunjhunu house ward no 24 ambedakar nagar churu rajasthan,india,green tech,c o jhunjhunu house ward no 24 ambedakar nagar churu rajasthan,24,green llp tech,24 ambedakar c churu house jhunjhunu nagar no o rajasthan ward,14,62,3,11,g,0,0,0
S1-910594123,Integrated Industrial Holdings,"2760 Milwaukee Avenue, Chicago, IL",US,integrated industrial holdings,2760 milwaukee avenue chicago il,us,integrated industrial holdings,2760 milwaukee avenue chicago il,2760,holdings industrial integrated,2760 avenue chicago il milwaukee,30,32,3,5,i,0,0,0
S1-890420551,Best Investment Private Limited,"33/615/2, Kerala, Thrissur, Chelakkottukara, Thrissur",India,best investment private limited,33 615 2 kerala thrissur chelakkottukara thrissur,india,best investment,33 615 2 kerala thrissur chelakkottukara thrissur,33 615 2,best investment limited private,2 33 615 chelakkottukara kerala thrissur thrissur,31,49,4,7,b,0,0,0
S1-489169236,Delta Metro Pennymac,"VT, Manchester, 2501 West Road",US,delta metro pennymac,vt manchester 2501 west road,us,delta metro pennymac,vt manchester 2501 west road,2501,delta metro pennymac,2501 manchester road vt west,20,28,3,5,d,0,0,0
S1-829841097,Dawson Premier Diversified Inc,"201 Main Street, Unit Room 5, Philmont, NY",US,dawson premier diversified inc,201 main street unit room 5 philmont ny,us,dawson premier diversified,201 main street unit room 5 philmont ny,201 5,dawson diversified inc premier,201 5 main ny philmont room street unit,30,39,4,8,d,0,0,0
S1-756412192,Pune City Logistics LLP,"R-11, T-58, -1802, Amanora, Park Town, Sadesatra Nali, Pune City, Pune, Maharashtra",India,pune city logistics llp,r 11 t 58 1802 amanora park town sadesatra nali pune city pune maharashtra,india,pune city logistics,r 11 t 58 1802 amanora park town sadesatra nali pune city pune maharashtra,11 58 1802,city llp logistics pune,11 1802 58 amanora city maharashtra nali park pune pune r sadesatra t town,23,74,4,14,p,0,0,0
S1-254346741,United Estate Limited,"Office No 302, S. No. 230/A/3/1 Town Square, Pune, Maharashtra",India,united estate limited,office no 302 s no 230 a 3 1 town square pune maharashtra,india,united estate,office no 302 s no 230 a 3 1 town square pune maharashtra,302 230 3 1,estate limited united,1 230 3 302 a maharashtra no no office pune s square town,21,57,3,13,u,0,0,0
S1-213863376,Sanchez Trust,"103 Stanley Avenue, Staten Island, NY",US,sanchez trust,103 stanley avenue staten island ny,us,sanchez trust,103 stanley avenue staten island ny,103,sanchez trust,103 avenue island ny stanley staten,13,35,2,6,s,0,0,0
S1-338829638,Stratus Brothers Private Limited,"No. 134 Shop No.4, 1St Floor Rajhans Golden Mall, O.T.C Road, Nagarathpet Main Road, Bangalore, Karnataka",India,stratus brothers private limited,no 134 shop no 4 1st floor rajhans golden mall o t c road nagarathpet main road bangalore karnataka,india,stratus brothers,no 134 shop no 4 1st floor rajhans golden mall o t c road nagarathpet main road bangalore karnataka,134 4 1,brothers limited private stratus,134 1st 4 bangalore c floor golden karnataka main mall nagarathpet no no o rajhans road road shop t,32,99,4,19,s,0,0,0
S1-310743924,"Chapman Origin of Prince William County, Inc","3458 Caledonia Circle, Prince William County, VA",US,chapman origin of prince william county inc,3458 caledonia circle prince william county va,us,chapman origin of prince william county,3458 caledonia circle prince william county va,3458,chapman county inc of origin prince william,3458 caledonia circle county prince va william,43,46,7,7,c,0,0,0
S1-793122880,Physical Therapy Partners LLP,"18137 Metz Drive, Germantown, MD",US,physical therapy partners llp,18137 metz drive germantown md,us,physical therapy partners,18137 metz drive germantown md,18137,llp partners physical therapy,18137 drive germantown md metz,29,30,4,5,p,0,0,0
S1-83336,Vijay Energy Private Limited,"C/O Kumar Gaurav, 401, Gharounda Complex Jagdeo Path, Khajpura, Patna, Bihar",India,vijay energy private limited,c o kumar gaurav 401 gharounda complex jagdeo path khajpura patna bihar,india,vijay energy,c o kumar gaurav 401 gharounda complex jagdeo path khajpura patna bihar,401,energy limited private vijay,401 bihar c complex gaurav gharounda jagdeo khajpura kumar o path patna,28,71,4,12,v,0,0,0
S1-553274556,Sharleen Morey Prime Kensington LLP,"Unit 2, Geneva On The Lake, 4978 Yale Drive, OH",US,sharleen morey prime kensington llp,unit 2 geneva on the lake 4978 yale drive oh,us,sharleen morey prime kensington,unit 2 geneva on the lake 4978 yale drive oh,2 4978,kensington llp morey prime sharleen,2 4978 drive geneva lake oh on the unit yale,35,44,5,10,s,0,0,0
S1-874294629,Panchshil Traders Clinic,"C/O Abhishek Batra, House No- 208F/F Paryavaran Complex, Near Saket Metro St, Ation, New Delhi, South Delhi, Delhi",India,panchshil traders clinic,c o abhishek batra house no 208f f paryavaran complex near saket metro st ation new delhi south delhi delhi,india,panchshil traders clinic,c o abhishek batra house no 208f f paryavaran complex near saket metro street ation new delhi south delhi delhi,208,clinic panchshil traders,208f abhishek ation batra c complex delhi delhi delhi f house metro near new no o paryavaran saket south street,24,111,3,20,p,0,0,0
S1-984034653,Certified Midwest Fashion,"11055 Texas State Highway 11, Sulphur Springs, TX",US,certified midwest fashion,11055 texas state highway 11 sulphur springs tx,us,certified midwest fashion,11055 texas state highway 11 sulphur springs tx,11055 11,certified fashion midwest,11 11055 highway springs state sulphur texas tx,25,47,3,8,c,0,0,0
S1-342669845,Madeline's Desert Capital Corp,"1700 Thistlewood Drive, WV, Teays Valley",US,madeline s desert capital corp,1700 thistlewood drive wv teays valley,us,madeline s desert capital,1700 thistlewood drive wv teays valley,1700,capital corp desert madeline s,1700 drive teays thistlewood valley wv,30,38,5,6,m,0,0,0
S1-881701203,Chopra Gems Private Limited,"Flat No. 102, 51 Madhav Apartment, Parth Enclave, Karvenagar, Pune City, Pune, Maharashtra",India,chopra gems private limited,flat no 102 51 madhav apartment parth enclave karvenagar pune city pune maharashtra,india,chopra gems,flat no 102 51 madhav apartment parth enclave karvenagar pune city pune maharashtra,102 51,chopra gems limited private,102 51 apartment city enclave flat karvenagar madhav maharashtra no parth pune pune,27,83,4,13,c,0,0,0
S1-960357563,Agarwal Group,"Indore, 565 D Shiv City, Madhya Pradesh, Bijalpur, Rau, Indore",India,agarwal group,indore 565 d shiv city madhya pradesh bijalpur rau indore,india,agarwal group,indore 565 d shiv city madhya pradesh bijalpur rau indore,565,agarwal group,565 bijalpur city d indore indore madhya pradesh rau shiv,13,57,2,10,a,0,0,0
S1-960787494,Prairie Academy,"9812 3rd Street Rd, Louisville, KY",US,prairie academy,9812 3rd street rd louisville ky,us,prairie academy,9812 3rd street road louisville ky,9812 3,academy prairie,3rd 9812 ky louisville road street,15,34,2,6,p,0,0,0
S1-422254127,"Conceicao Atlantic Arch, Inc","365 44th Street, Unit UNIT 6, San Bernardino, CA",US,conceicao atlantic arch inc,365 44th street unit unit 6 san bernardino ca,us,conceicao atlantic arch,365 44th street unit unit 6 san bernardino ca,365 44 6,arch atlantic conceicao inc,365 44th 6 bernardino ca san street unit unit,27,45,4,9,c,0,0,0
S1-154837922,Oswal Hospitals Ltd,"D 35/223, 3Rd Floor Jangambari, Varanasi, Uttar Pradesh",India,oswal hospitals ltd,d 35 223 3rd floor jangambari varanasi uttar pradesh,india,oswal hospitals,d 35 223 3rd floor jangambari varanasi uttar pradesh,35 223 3,hospitals ltd oswal,223 35 3rd d floor jangambari pradesh uttar varanasi,19,52,3,9,o,0,0,0
S1-92444725,Kalina Dea Bright Software LLC,"21 Linden Street, Unit 2, Somerville, MA",US,kalina dea bright software llc,21 linden street unit 2 somerville ma,us,kalina dea bright software,21 linden street unit 2 somerville ma,21 2,bright dea kalina llc software,2 21 linden ma somerville street unit,30,37,5,7,k,0,0,0
S1-493257449,TIM Project Ltd,"South West Delhi, 3Rd Floor Safdarjung Enclave, Delhi, South West Delhi, B-2/20",India,tim project ltd,south west delhi 3rd floor safdarjung enclave delhi south west delhi b 2 20,india,tim project,south west delhi 3rd floor safdarjung enclave delhi south west delhi b 2 20,3 2 20,ltd project tim,2 20 3rd b delhi delhi delhi enclave floor safdarjung south south west west,15,75,3,14,t,0,0,0
S1-360776331,A Modern Private,"1010 Cedar Bayou Road, Baytown, TX",US,a modern private,1010 cedar bayou road baytown tx,us,a modern private,1010 cedar bayou road baytown tx,1010,a modern private,1010 bayou baytown cedar road tx,16,32,3,6,a,0,0,0
S1-899352052,Supreme Peak Industries Inc,"405 Stellar Wind Drive, Georgetown, TX",US,supreme peak industries inc,405 stellar wind drive georgetown tx,us,supreme peak industries,405 stellar wind drive georgetown tx,405,inc industries peak supreme,405 drive georgetown stellar tx wind,27,36,4,6,s,0,0,0
S1-235335372,Fiex,"6515 Woodlake Village Court, Unit APT F, Chesterfield County, VA",US,fiex,6515 woodlake village court unit apt f chesterfield county va,us,fiex,6515 woodlake village court unit apartment f chesterfield county va,6515,fiex,6515 apartment chesterfield county court f unit va village woodlake,4,67,1,10,f,0,0,0
S1-309883814,Brake's Graphics,"406 Chestnut Street, Sweetwater, TN",US,brake s graphics,406 chestnut street sweetwater tn,us,brake s graphics,406 chestnut street sweetwater tn,406,brake graphics s,406 chestnut street sweetwater tn,16,33,3,5,b,0,0,0
S1-622099247,National Rapid Couriers,"350 Coronado Pvt Circle, Hendersonville, TN",US,national rapid couriers,350 coronado pvt circle hendersonville tn,us,national rapid couriers,350 coronado pvt circle hendersonville tn,350,couriers national rapid,350 circle coronado hendersonville pvt tn,23,41,3,6,n,0,0,0
S1-484761650,Beasley Devices,"11118 Avery Oaks Lane, Richmond, TX",US,beasley devices,11118 avery oaks lane richmond tx,us,beasley devices,11118 avery oaks lane richmond tx,11118,beasley devices,11118 avery lane oaks richmond tx,15,33,2,6,b,0,0,0
S1-670894283,Infrastructure Natural Sales Pvt Ltd,"2 Cool Roadjalandhar City, Punjab, Jalandhar, Punjab",India,infrastructure natural sales pvt ltd,2 cool roadjalandhar city punjab jalandhar punjab,india,infrastructure natural sales,2 cool roadjalandhar city punjab jalandhar punjab,2,infrastructure ltd natural pvt sales,2 city cool jalandhar punjab punjab roadjalandhar,36,49,5,7,i,0,0,0
S1-104808135,"Berry, Stevens and Ellett LLC","4497 440 Road, Eucha, OK",US,berry stevens and ellett llc,4497 440 road eucha ok,us,berry stevens and ellett,4497 440 road eucha ok,4497 440,and berry ellett llc stevens,440 4497 eucha ok road,28,22,5,5,b,0,0,0
S1-862352890,Express Learning Services Pocahontas Inc,"Pocahontas, AR, 203 Bland Street",US,express learning services pocahontas inc,pocahontas ar 203 bland street,us,express learning services pocahontas,pocahontas ar 203 bland street,203,express inc learning pocahontas services,203 ar bland pocahontas street,40,30,5,5,e,0,0,0
S1-716114169,Family Chiropractic LLC,"3423 Blue Candle Drive, Spring, TX",US,family chiropractic llc,3423 blue candle drive spring tx,us,family chiropractic,3423 blue candle drive spring tx,3423,chiropractic family llc,3423 blue candle drive spring tx,23,32,3,6,f,0,0,0
S1-482878118,Custom Payment Group,"608 Van Buren Street, Paris, IL",US,custom payment group,608 van buren street paris il,us,custom payment group,608 van buren street paris il,608,custom group payment,608 buren il paris street van,20,29,3,6,c,0,0,0
S1-743304229,Mumbai Products,"801A Eureka Towersmindspace Link Rd Chincholi Bunder Malad (W), Mumbai, Maharashtra",India,mumbai products,801a eureka towersmindspace link rd chincholi bunder malad w mumbai maharashtra,india,mumbai products,801a eureka towersmindspace link road chincholi bunder malad w mumbai maharashtra,801,mumbai products,801a bunder chincholi eureka link maharashtra malad mumbai road towersmindspace w,15,81,2,11,m,0,0,0
S1-691332637,Chiropractic Group,"1630 Grace Landing Drive, Mebane, NC",US,chiropractic group,1630 grace landing drive mebane nc,us,chiropractic group,1630 grace landing drive mebane nc,1630,chiropractic group,1630 drive grace landing mebane nc,18,34,2,6,c,0,0,0
S1-149954337,Zaara & Brothers Limited,"Sr.No.6/6 Shantinagar Col, No-3, Near Hotel Mayuresh, Pune City, Pune, Maharashtra",India,zaara and brothers limited,sr no 6 6 shantinagar col no 3 near hotel mayuresh pune city pune maharashtra,india,zaara and brothers,sr no 6 6 shantinagar col no 3 near hotel mayuresh pune city pune maharashtra,6 6 3,and brothers limited zaara,3 6 6 city col hotel maharashtra mayuresh near no no pune pune shantinagar sr,26,77,4,15,z,0,0,0
S1-81537455,Hargrove Heartland Mortgage,"16 Lawrence Drive, Unit Apartment C, Greenburgh, NY",US,hargrove heartland mortgage,16 lawrence drive unit apartment c greenburgh ny,us,hargrove heartland mortgage,16 lawrence drive unit apartment c greenburgh ny,16,hargrove heartland mortgage,16 apartment c drive greenburgh lawrence ny unit,27,48,3,8,h,0,0,0
S1-953120861,Kankarbag Traffic Private Limited,"4A Govind Enclave Dr. Ram Govind Singh Path Chandmari Road, Kankarbag, Patna, Bihar",India,kankarbag traffic private limited,4a govind enclave dr ram govind singh path chandmari road kankarbag patna bihar,india,kankarbag traffic,4a govind enclave drive ram govind singh path chandmari road kankarbag patna bihar,4,kankarbag limited private traffic,4a bihar chandmari drive enclave govind govind kankarbag path patna ram road singh,33,82,4,13,k,0,0,0
S1-238873381,Berry & Madden LP,"Searcy, 148 Johnston Road, AR",US,berry and madden lp,searcy 148 johnston road ar,us,berry and madden,searcy 148 johnston road ar,148,and berry lp madden,148 ar johnston road searcy,19,27,4,5,b,0,0,0
S1-562101057,Johal Services Private Limited,"1 Ramesh Mitra Road, 3Rd Floor P.S Bhowanipur Kolkata, Kolkata, Kolkata, Howrah, West Bengal",India,johal services private limited,1 ramesh mitra road 3rd floor p s bhowanipur kolkata kolkata kolkata howrah west bengal,india,johal services,1 ramesh mitra road 3rd floor p s bhowanipur kolkata kolkata kolkata howrah west bengal,1 3,johal limited private services,1 3rd bengal bhowanipur floor howrah kolkata kolkata kolkata mitra p ramesh road s west,30,87,4,15,j,0,0,0
S1-941480870,Asset Building Fund,"4108 Gorky Drive, Upper Marlboro, MD",US,asset building fund,4108 gorky drive upper marlboro md,us,asset building fund,4108 gorky drive upper marlboro md,4108,asset building fund,4108 drive gorky marlboro md upper,19,34,3,6,a,0,0,0
S1-980635432,Jaipur Consultants Private Limited,"Plot No. H.E 231, Saryu Marg, Hanuman Nagar Extension, Sirsi Road, Jaipur, Rajasthan",India,jaipur consultants private limited,plot no h e 231 saryu marg hanuman nagar extension sirsi road jaipur rajasthan,india,jaipur consultants,plot no h e 231 saryu marg hanuman nagar extension sirsi road jaipur rajasthan,231,consultants jaipur limited private,231 e extension h hanuman jaipur marg nagar no plot rajasthan road saryu sirsi,34,78,4,14,j,0,0,0
S1-793595080,Gujarat Products Private Limited,"A P : Mota Borasra, Tal Mangrol Village Mota Borasara, Taluka Mangrol, Surat, Gujarat",India,gujarat products private limited,a p mota borasra tal mangrol village mota borasara taluka mangrol surat gujarat,india,gujarat products,a p mota borasra tal mangrol village mota borasara taluka mangrol surat gujarat,,gujarat limited private products,a borasara borasra gujarat mangrol mangrol mota mota p surat tal taluka village,32,79,4,13,g,0,0,0
