source1_entity_id,matched_entity_ids
S1-763041633,"S2-864273265,S2-388612299,S2-234747981,S2-824191103,S3-744515023"
S1-290460510,"S2-629382866,S2-489731863,S3-821054656"
S1-454540225,"S2-718569257,S2-953742697,S3-852378826,S3-903053871"
S1-690795657,"S2-866143092,S3-4132668"
S1-837416961,"S2-217480682,S2-175101765,S3-568272286,S3-289057286"
S1-276525232,
S1-984057301,"S3-116683046,S3-308873788"
S1-399509866,"S2-172435451,S2-225557369,S2-118866569,S2-615546187,S3-963398863"
S1-947576329,"S2-822973860,S3-817597933,S3-237612471"
S1-48634281,"S2-432239425,S2-440472755,S3-74371353,S3-841835975"
S1-607296401,"S2-666687164,S3-12488376"
S1-153650244,"S2-38780038,S2-984091521,S2-324457251,S2-54856610,S2-62972961,S3-318320293,S3-948855544"
S1-593715295,"S2-957806020,S3-951789484,S3-662757733"
S1-130055155,"S2-444602294,S2-890768012,S3-671527830,S3-417296836"
S1-711679706,"S2-825474553,S2-80046830,S2-849280342,S2-439845697,S3-821809547,S3-816620046"
S1-652358398,"S2-972702412,S2-940145220,S2-910881473,S3-958502170,S3-618202083"
S1-455662078,"S2-558030831,S2-200638547,S3-846601569,S3-320858507,S3-838095589,S3-664529250"
S1-558384612,"S2-68151672,S2-787539434,S2-587237058,S2-426079798,S3-161721779,S3-264483027,S3-829337231"
S1-357683689,"S2-159852726,S2-382763357,S3-828130403,S3-282453122"
S1-285802549,"S2-723023228,S2-251380074,S3-661983751,S3-550703213"
S1-888867935,"S2-703136599,S3-541129962,S3-391200872,S3-768951262,S3-356946850"
S1-420506783,S3-295587024
S1-382893448,"S3-191942419,S3-468999797,S3-419475749"
S1-310330615,"S2-906046144,S2-334939872,S2-703154787,S2-562457436,S3-412540993"
S1-991831136,
S1-436311324,
S1-854193159,"S2-493396876,S2-148940153,S3-236401804,S3-344428592"
S1-440053910,"S2-786268074,S3-229045126,S3-832519620"
S1-188105512,"S2-345469369,S2-658278906,S3-647944029"
S1-464989176,"S2-781778716,S3-925418697,S3-222817780"
S1-65126914,"S2-157610704,S2-816248476,S3-984890686,S3-783316208"
S1-518916720,"S2-131645272,S2-170695598"
S1-95632233,"S2-629844870,S2-601738493,S3-307497217,S3-356510411,S3-896165411,S3-359601212"
S1-66901254,"S2-56544648,S2-203280338,S2-632332107,S3-385664043,S3-807493570,S3-12732702,S3-911449648,S3-664064703"
S1-847023148,"S2-821412695,S2-793927402,S3-417008180,S3-816789901"
S1-541388075,"S2-960587720,S3-10166651"
S1-774340769,"S2-566882653,S2-450804523,S3-233396949"
S1-957564037,"S2-452134793,S2-223485154,S2-321336557,S3-139966944,S3-710241551,S3-7130568,S3-590845487"
S1-199198484,"S3-877979602,S3-940339870,S3-29745493"
S1-354057980,"S2-986807825,S2-984722383,S3-342507877,S3-318626066"
S1-97791595,
S1-765865273,S3-693646252
S1-116503826,"S2-381626704,S2-729747978,S3-506769268,S3-983281336,S3-167993722,S3-878574318"
S1-486307963,"S2-291232557,S2-704579310,S2-803445205,S3-34601497"
S1-320359634,"S2-984915321,S2-349207845,S3-897976609,S3-477900273"
S1-266606914,"S2-814847546,S2-260955692,S2-488489427,S2-84500090,S3-969061031"
S1-372062583,
S1-184852518,"S2-208827839,S3-167909130"
S1-755596738,"S2-619547624,S2-139363061,S2-733109193,S3-7286356"
S1-692319667,"S2-73290229,S2-856024103,S3-119760333,S3-151462140"
S1-345824086,"S2-870775495,S3-471598721,S3-117086290"
S1-831844356,"S2-108280009,S3-532073641"
S1-682021638,
S1-264603046,"S2-483010402,S3-490948074"
S1-805729027,"S2-207605943,S3-453802843,S3-414077416"
S1-441704312,"S2-745027395,S2-781760264,S2-102410123"
S1-372122034,"S2-389111435,S3-893475977,S3-203573356"
S1-992203059,"S2-837877139,S2-413650797,S2-528530115,S3-991616573,S3-221789653"
S1-839045337,"S2-188385420,S3-921339386"
S1-775903249,"S2-988554758,S3-47353823,S3-340342811,S3-741405778"
S1-47966585,"S3-397513462,S3-723506733"
S1-709664763,"S2-818639823,S3-515497954,S3-895692275"
S1-730433893,"S3-994104398,S3-304762921,S3-76172596,S3-735457040"
S1-434369328,"S2-116948762,S3-884624487,S3-272942138"
S1-146798100,"S2-924640867,S3-690033740,S3-37279591"
S1-970115242,"S2-918930660,S2-399214120,S3-745975848,S3-878767446,S3-280822480"
S1-526722772,
S1-797988899,"S2-566410104,S3-58478301,S3-740984954"
S1-759937911,"S2-550687181,S3-815729111,S3-243407259"
S1-260436715,"S2-898788029,S2-935278420,S2-24064553,S3-400102963,S3-207048902"
S1-82624783,"S2-450413949,S2-286973497,S3-528528880"
S1-50425102,"S2-44349033,S2-738537117,S3-512262693,S3-120878117,S3-231116394"
S1-446804267,"S2-642840092,S3-911508747,S3-104744874"
S1-309736578,"S2-15567566,S2-180017017,S2-184319235,S2-252399947,S3-512387708"
S1-927703724,"S2-896274712,S2-189758994,S3-300551179"
S1-110310548,"S2-479311444,S3-327294553"
S1-624002277,
S1-65349143,"S2-372055157,S3-919782355,S3-204974425"
S1-29070794,"S2-72297196,S2-224311953,S2-370785747,S3-467278825"
S1-313150672,
S1-232919282,"S2-336873745,S2-72533654,S3-150647611,S3-366692409,S3-728710243"
S1-207921204,
S1-74239040,"S2-556411614,S2-435262666,S2-392296930,S3-170989992,S3-89928137,S3-500076442"
S1-879900713,"S2-624411974,S2-768728041,S3-628171514,S3-490085275,S3-766295974"
S1-495630236,"S2-162356059,S2-177431695,S2-551865448,S3-690677639,S3-236400042"
S1-114805288,"S2-711811524,S2-63888965,S3-811168892"
S1-509215622,"S2-120748454,S2-762612711,S2-894980247,S2-503816277,S3-258268307"
S1-846257629,"S3-880169202,S3-484369803"
S1-688575301,S3-355765205
S1-166895522,"S2-88477629,S3-752717949"
S1-399770948,"S2-446619498,S2-307029303,S3-153471170"
S1-145816535,"S2-779180938,S2-250846282,S3-469919443"
S1-671713386,S3-737358165
S1-273171001,S3-98315430
S1-300012256,
S1-360739091,"S2-724695030,S2-468834829,S2-36060340,S2-893538623,S3-795660362,S3-944514272,S3-369223226,S3-703747022"
S1-972299715,
S1-837203379,"S2-514378804,S2-553727987,S3-707954984"
S1-757216136,S3-485287630
S1-792037365,"S2-122586279,S3-919535144,S3-5632559"
S1-564911363,"S2-972168891,S2-785108688,S3-253279285"
S1-901923920,"S2-998046450,S2-816521241,S3-945467056,S3-592986019"
S1-878209786,"S2-905136788,S3-21875175,S3-967979602"
S1-617489251,"S3-700960350,S3-569025118,S3-530770454,S3-294903206,S3-678273807"
S1-619904472,"S2-547672524,S3-716043159"
S1-218777792,"S2-293338225,S2-958150930,S3-171136710,S3-896759097"
S1-237255751,"S2-874486123,S2-995596125,S3-81628235"
S1-864071317,"S2-602148809,S2-480176156,S2-422986657,S3-641734194"
S1-629390401,"S2-243959794,S2-253722943,S2-824261609,S2-447680294,S3-984334369,S3-899541590,S3-82005996"
S1-873582731,"S2-269247873,S2-550260340,S3-395617212,S3-231774190"
S1-969993271,"S2-327600777,S2-291458554,S3-68825610,S3-984688163"
S1-546662408,"S2-897463647,S2-917131789,S2-861834770,S3-692606429"
S1-955993636,"S2-731910730,S3-651565126,S3-603653097,S3-649267048"
S1-579327991,"S2-776773050,S3-181416475,S3-105690908"
S1-229120946,"S2-279519021,S3-929278220"
S1-272385653,"S2-696981324,S2-10104535,S3-138273613,S3-431401008"
S1-854061916,"S2-604385863,S2-930956894,S2-258963318,S3-536309173"
S1-669238353,"S2-519876930,S3-615599793,S3-235092476,S3-225250414,S3-709779853"
S1-355072435,"S2-163734108,S2-590609417,S2-963143612,S2-210643301,S2-358326456,S3-430545442,S3-97489363,S3-772769215"
S1-103487215,"S2-264990723,S2-509949343,S2-309851501,S2-92526806,S3-528068519,S3-260762279,S3-884415038,S3-773859683,S3-550809075"
S1-414331588,"S2-501471223,S3-99642304"
S1-781180637,"S2-178417192,S3-571457999,S3-163267499"
S1-84419944,"S2-684117703,S3-658581332"
S1-499571439,"S2-629599717,S2-282867241,S3-806813959,S3-619868864"
S1-86405648,"S2-115300065,S2-737499425"
S1-53644448,"S2-216578118,S2-469414539,S2-435177495,S3-845942415,S3-752484687,S3-884185953"
S1-795935130,"S2-912504634,S2-341877876,S3-335056740,S3-202355907"
S1-710901543,"S2-948291602,S2-141912997,S3-975542812,S3-800359300,S3-151333786"
S1-931856553,"S2-173623576,S2-10205873,S2-272883737,S3-215047488,S3-246518657"
S1-75041394,"S2-183627315,S2-205417819,S3-280348179,S3-790995323"
S1-225178470,"S2-525681114,S2-648321268,S3-499250090,S3-991406297"
S1-393699697,"S2-233344733,S2-691320710,S3-606744655"
S1-499598565,"S2-525578861,S3-215805222,S3-590433545"
S1-871484766,"S2-139640237,S3-152124217,S3-774221314"
S1-801268078,"S2-877782525,S2-83526197,S3-823316074,S3-694088145,S3-282726646"
S1-263479266,"S2-852002637,S3-671938880,S3-696976631"
S1-58964399,"S2-295576489,S2-900246975,S3-471585755"
S1-833019335,"S2-278576873,S3-624063186"
S1-370775018,"S2-115874364,S3-883355693"
S1-996780457,"S2-490127040,S2-151714126,S3-96007685"
S1-982451220,
S1-276351506,"S2-990328822,S3-325100519,S3-195264659"
S1-9796545,"S2-227139417,S3-101792312,S3-949325662,S3-837330811,S3-453723736"
S1-161796201,"S2-553640990,S2-603637660,S2-100124302,S3-239647876,S3-830329293"
S1-594157566,"S2-95440412,S2-127940875,S3-490456794"
S1-571336909,"S2-718929520,S2-409086265,S2-714435405,S3-207459089"
S1-132945830,"S2-97033190,S2-150306793,S3-275683705,S3-761736701,S3-863455319"
S1-512932810,"S2-108240951,S2-157942677,S3-798501424,S3-834678037"
S1-163100231,"S2-923099496,S2-284458277,S3-531604162,S3-187092271,S3-154233320"
S1-987054936,"S2-246623315,S2-662590441,S3-461839468,S3-187796883"
S1-292623361,"S2-506034733,S3-848973078,S3-845937110"
S1-91894333,"S2-692346370,S2-836825712,S2-652580115,S3-518617538,S3-654140662,S3-667854313"
S1-788912533,"S2-678454457,S2-316774531,S2-397938389,S3-534910706,S3-296509039,S3-541300053,S3-257551350"
S1-906703608,"S2-987005511,S2-292698276,S3-160360421,S3-880975402"
S1-483346689,"S2-290894450,S3-731470474,S3-603341592"
S1-475564329,"S2-461269857,S2-838169835,S2-671554463,S3-411328741,S3-451684762"
S1-778239564,"S2-432090995,S3-797147606,S3-60145911"
S1-213028634,"S2-841275987,S3-560655257,S3-430643978"
S1-697017901,"S2-445088429,S2-990629577,S3-104822353,S3-149406652"
S1-878620488,"S2-181349186,S3-130225927,S3-497886113"
S1-234575877,"S2-556949258,S3-529731571,S3-592136442"
S1-302939376,"S2-113641411,S2-544290025,S3-938987965,S3-17091747"
S1-272178341,"S2-975814955,S3-288352028,S3-822639381"
S1-414684594,"S2-246972072,S2-641263530,S2-181681435,S2-439528376,S3-801340881"
S1-245876679,"S2-323169329,S3-419020026"
S1-497232720,"S2-147778844,S2-750452548,S3-466602701"
S1-779873172,"S2-583704366,S2-349497126,S2-580565362,S3-56263473"
S1-59928148,"S2-518878262,S3-492080625,S3-237929884,S3-236384486,S3-666877202"
S1-328963279,"S2-885921367,S3-495121426,S3-313227764,S3-587740938"
S1-238517253,"S2-310769260,S2-975064062,S2-310992841,S3-995521862,S3-782440504"
S1-123616098,"S2-69257182,S2-847662104,S2-745772995,S2-36686989,S2-880479125,S3-966390834"
S1-857443228,"S2-673327251,S2-261509114,S2-940765132,S3-586619791,S3-659099140"
S1-835628661,
S1-710351955,"S2-160466464,S2-264653722,S2-387052887,S2-593034621,S3-920578237"
S1-843171803,S3-752044877
S1-559699224,"S2-811788603,S2-763688694,S3-570329053,S3-912365930"
S1-7713465,"S2-376526822,S2-749066326,S3-213150237"
S1-420026740,"S2-629561861,S2-466005666,S2-541093353,S3-797158971"
S1-404725425,"S2-328414248,S2-308793252"
S1-702571900,"S2-49314185,S2-120285793,S3-87028708,S3-732974442"
S1-813508083,"S2-945412661,S3-507676292,S3-149443350"
S1-323172608,"S2-837481513,S2-221657947,S2-643174518"
S1-359759026,"S2-202878279,S3-789195248"
S1-358641604,"S2-781543983,S2-990691740,S3-560014555"
S1-623660654,"S2-376194154,S2-256926078,S2-871087172,S2-96789563,S3-127660550,S3-368653644,S3-116592507"
S1-686300402,"S2-551453962,S3-46521422,S3-647222816"
S1-850954537,"S2-680725609,S2-513057563,S3-77290473,S3-892245195"
S1-473327332,"S2-701670322,S3-258627971,S3-535655637"
S1-152336522,"S2-573856241,S3-406627048"
S1-903975187,"S2-664585776,S3-955970751,S3-76758125,S3-965962235"
S1-105698508,"S2-802659824,S2-626272637,S3-552180580,S3-282519606"
S1-796449508,"S2-175113682,S2-494978277,S2-149524281,S3-368430638,S3-152278120"
S1-720547039,"S2-888006222,S3-950957563,S3-333526111"
S1-246564121,"S2-870557878,S3-938660927,S3-600293340,S3-342558134,S3-741633685"
S1-403439813,"S2-184991147,S2-430168363,S3-931085825,S3-631626883,S3-767871642"
S1-320112109,"S2-222431077,S3-879108682"
S1-298288469,"S2-688585471,S2-336899961,S3-312701975,S3-653289110"
S1-724196231,
S1-498080801,"S2-749183476,S2-980708422,S3-363333634"
S1-194237575,"S3-14749551,S3-475536681,S3-60759019,S3-825457727"
S1-101758745,"S2-397552999,S2-647153588,S3-720079902,S3-394968216,S3-616181366"
S1-152271703,"S3-883819663,S3-747046747"
S1-418134015,"S2-444236371,S2-176686119,S3-495043946"
S1-577845628,"S2-588906924,S3-633667355,S3-549304653"
S1-440873323,"S3-374317756,S3-228074727"
S1-225239505,
S1-465716089,"S2-884839971,S2-111495186,S2-843108903,S3-158415557,S3-851230255,S3-182174549"
S1-270714994,"S2-519140732,S3-338379937,S3-776420139,S3-768179787,S3-926604128"
S1-236778779,"S2-22997099,S2-2654324,S3-769833895"
S1-115224340,"S2-983778849,S2-1179595,S3-630385684,S3-560607720"
S1-923260214,"S2-180708170,S2-690153035,S3-311482758"
S1-536955508,"S2-963980303,S2-898146541,S2-651063510,S3-416102287,S3-523354588"
S1-683125254,"S2-25379669,S2-978502533,S3-567118401,S3-959329465"
S1-73749466,"S2-872660455,S2-879743770,S2-426969046,S3-122800325"
S1-829789271,"S2-666151782,S2-778363010,S2-432833994,S3-248315876"
S1-813599734,"S2-93729626,S2-656196081,S3-610785869,S3-627288186"
S1-844680624,"S2-774565488,S3-205129382"
S1-372048666,"S2-582523282,S2-236655760,S2-837173319,S3-173838468"
S1-447766351,"S2-200282188,S2-916249934,S2-720813543,S3-218151718,S3-173638903"
S1-416442464,"S2-153153785,S2-883295536,S2-800654925,S3-522248781,S3-895942225"
S1-121756430,"S2-442284301,S3-819582108,S3-138121264,S3-975217612"
S1-345798886,"S2-479279000,S2-3534071,S3-147855914,S3-82169354,S3-560239962"
S1-201729492,"S2-966572911,S2-405891469,S2-2830806,S3-824955474,S3-814510118,S3-285886483"
S1-639937880,"S2-994377827,S2-742221207,S3-730575325"
S1-37838609,"S2-127023199,S3-759826610,S3-867026756,S3-643506237,S3-958516096"
S1-512429713,"S2-346387595,S2-839729498,S3-492338481,S3-182333716"
S1-836187943,"S2-817566733,S2-692030391,S3-566809588"
S1-748311066,"S2-443232440,S3-290389799,S3-565230761"
S1-629548891,"S2-459402004,S2-713756615,S3-320972498,S3-255763876"
S1-85391080,"S2-7788085,S2-389774965,S3-277416030,S3-859451480"
S1-777134987,"S2-931099097,S3-279371869"
S1-65631494,S3-598619958
S1-528665294,"S2-228882149,S3-8804626"
S1-930672764,"S2-492843120,S3-568777937,S3-132855842"
S1-832265854,"S2-51359187,S2-453276921,S2-801259011,S3-150438125"
S1-606013945,"S2-559190199,S3-557633921,S3-825235074"
S1-305490298,"S2-954769592,S2-106037377,S2-468673885,S3-923000054,S3-428524472,S3-544055629,S3-696821848,S3-843711585"
S1-363326940,"S2-250924629,S3-877056585"
S1-204919619,"S2-444356446,S3-583105478,S3-1524394,S3-99889547"
S1-770730608,"S2-971216927,S2-12081978,S3-344956916"
S1-210134527,"S2-242880013,S3-880807596"
S1-773121823,"S2-384317912,S3-194784928,S3-642088701"
S1-692475862,"S2-715889755,S2-653636680,S3-851179871"
S1-941026907,"S2-12267330,S2-165863104,S3-670372877,S3-910447232,S3-968228217"
S1-432236769,"S2-387757517,S2-883215043,S3-418993340"
S1-340490399,"S2-636344163,S2-634729609,S3-806186605,S3-588104531,S3-227217219"
S1-292463879,"S2-670482438,S3-59714526,S3-537509782,S3-915092594"
S1-127731076,"S2-736836996,S2-687883117,S2-881030569"
S1-127142348,"S2-377194752,S3-965098384,S3-666206402"
S1-186143493,"S2-81945336,S2-166682712,S3-565146198"
S1-526637090,"S2-896173922,S2-283834391"
S1-737854269,"S2-748222429,S2-170173995,S3-631128159"
S1-983251864,"S2-548860432,S2-191772349,S3-343153863"
S1-244410234,"S2-139872953,S3-20783075,S3-132524600"
S1-887191406,"S2-55329537,S2-523683774,S3-437475087,S3-695424530"
S1-798024222,"S2-572907121,S3-999354368,S3-847212053,S3-528399313"
S1-5197801,"S2-469748439,S2-649118435,S3-813648111,S3-741484472"
S1-486721389,"S2-367301565,S2-404596310,S3-301641078"
S1-987849454,"S2-121792597,S2-404012708,S2-707569359,S3-637574827,S3-582112801,S3-937351072"
S1-329902447,"S2-173180513,S3-123728312,S3-86714985,S3-416087942"
S1-849563569,"S2-185613102,S2-890955891,S2-958995660,S3-244862404"
S1-649724404,"S2-353076984,S2-614996434"
S1-558924351,"S2-695736446,S2-216563811,S2-52664208,S2-300508633,S3-77696879,S3-410720064"
S1-624338879,"S2-373583138,S2-958183052,S3-226076076,S3-332336763"
S1-427571330,"S2-466905494,S2-885643756,S3-851194203"
S1-648766768,"S2-818878644,S2-244979734,S3-432187072,S3-677507042,S3-491233593,S3-974012548"
S1-962163480,"S2-396399625,S3-28946157,S3-974206817,S3-256185981"
S1-964447867,"S2-383100795,S2-399816457,S3-975086023"
S1-329979694,"S2-395640305,S2-321476053"
S1-546940355,"S2-926271762,S2-288396077,S2-328608306,S2-619622897,S3-980715807"
S1-192267965,"S2-272064869,S3-726130556"
S1-868158966,"S2-867300153,S2-37703774,S3-730308995,S3-207596181,S3-375473831"
S1-950894249,"S2-935537364,S2-496196003,S2-956189451,S3-722933327"
S1-986595136,"S2-52906393,S2-691273839,S3-698443067,S3-232356390,S3-762145116,S3-38257450"
S1-298365827,"S2-219562140,S3-390949459,S3-89646650"
S1-780530697,"S2-617195810,S3-794718603,S3-608911318,S3-268693814"
S1-687069407,"S3-703699237,S3-603084646"
S1-679437247,"S3-690163123,S3-408705195"
S1-976325724,"S2-156757976,S2-49181080,S2-773139272,S2-10889362,S2-708338129,S3-540479383,S3-89593733"
S1-302026922,
S1-755406890,"S2-680663918,S3-17404929,S3-988942565"
S1-697652123,"S2-824979986,S2-290040792,S3-349808779,S3-140082042,S3-199660588"
S1-354888290,"S2-479513076,S2-467158794,S2-553305849,S3-106948270,S3-641199155"
S1-754421363,"S2-273319513,S2-726170570,S2-157627501"
S1-602625126,S2-668087860
S1-499205551,"S2-724464833,S2-405453191,S2-620529232,S3-972104511"
S1-921943071,"S2-197902810,S2-551896122,S2-697456157,S2-103663306,S3-416742994,S3-616296166,S3-568154811"
S1-364977323,"S2-177200891,S2-534728667,S3-919391508,S3-188748748"
S1-959241288,"S2-869318025,S2-550692447,S3-862855193"
S1-511658287,"S2-787459096,S2-64982613,S3-437653916,S3-128033896"
S1-96962738,"S2-351839373,S3-292177100,S3-434492720"
S1-819364532,"S2-910482605,S2-12099363,S3-705101809"
S1-821289455,"S2-918064133,S2-374518368,S2-188223943,S3-135774374"
S1-839002339,"S2-908888712,S3-654482659"
S1-920355598,
S1-175157565,S2-264627353
S1-83708846,"S2-19899609,S2-431514575,S3-680304356,S3-718904078"
S1-633764396,"S2-605014542,S3-727321903"
S1-829181413,"S2-319087359,S3-511382607,S3-843257780"
S1-765264762,"S2-355945663,S3-124474570"
S1-701899997,
S1-657621856,"S2-970804670,S2-479449747,S2-864848002,S3-528164879,S3-827995445,S3-619202751,S3-44588746"
S1-604709919,"S3-368798515,S3-815437119"
S1-302211380,"S2-900208015,S3-367254088,S3-751171564,S3-498904385,S3-45535981,S3-715119746"
S1-922170870,"S3-730355727,S3-962364882"
S1-104474253,"S2-652585853,S2-439490596,S3-699505855,S3-28795478,S3-675456613"
S1-460132199,"S2-25371933,S2-22251174,S3-600765168"
S1-833653356,"S2-227757409,S2-19666185,S2-908720226,S2-556869614,S3-137169181,S3-98937792"
S1-712780275,"S2-296391351,S2-905325914,S3-6164066,S3-720358408,S3-397068453"
S1-655316433,"S2-380721524,S2-412592638,S2-176886854,S3-32223586"
S1-462092333,"S2-850442190,S3-174786105,S3-704655768"
S1-430997648,"S2-568077056,S2-646360027,S2-65023750,S3-932271401,S3-730450757,S3-580165497"
S1-414144590,"S2-81021646,S3-647286817"
S1-949142222,"S2-843429423,S2-493369691,S2-158726439,S2-443971800,S3-360584935"
S1-400124556,"S2-533272490,S2-337276894,S2-401717409,S3-814028634,S3-741524935"
S1-123659663,"S3-527899023,S3-475659638"
S1-861203189,"S2-641781647,S3-585861023,S3-157414562"
S1-751550288,"S2-57625568,S2-332620054,S3-760757997,S3-105749751"
S1-692351117,"S2-673984790,S2-182896295,S3-884535270"
S1-609422543,"S2-357210629,S3-252926104,S3-186790638"
S1-546698927,"S2-786761286,S2-85104154,S3-436960007"
S1-689484383,"S2-642617548,S3-214053948"
S1-853363366,"S2-815430430,S2-52143696,S3-561705133,S3-637094713,S3-260981928"
S1-835246502,"S2-959303087,S3-501790521"
S1-721197011,S3-572635344
S1-823941069,"S2-173661800,S2-492704565,S3-355563994,S3-480528283"
S1-361046850,"S2-581293639,S3-698099047"
S1-308743096,"S2-954296764,S2-103010721,S3-232163790,S3-152384852"
S1-618921968,
S1-452415934,"S2-694147378,S3-694375279,S3-747138833,S3-904110402"
S1-532250303,"S2-165056640,S2-423567325,S3-315323406,S3-777315905"
S1-417196748,"S2-852664116,S3-779120269"
S1-163448543,"S2-905681666,S2-735563519,S2-337989500,S3-389067703,S3-918987744"
